STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,FREQ,Frequency,GEO_PICT,Pacific Island Countries and territories,INDICATOR,Indicator,TIME_PERIOD,Time,OBS_VALUE,Observation value,UNIT_MEASURE,Unit of measure,UNIT_MULT,Unit multiplier,OBS_STATUS,Observation Status,DATA_SOURCE,Data source,OBS_COMMENT,Comment
DATAFLOW,SPC:DF_WBWDI(1.0),Selection of World Bank World Development Indicators (WB WDI) for Pacific Island Countries and Territories,I,A,Annual,GU,Guam,SL_AGR_EMPL_ZS,Employment in agriculture (% of total employment) (modeled ILO estimate),2020,,0.24,,,,,,,,,,,
DATAFLOW,SPC:DF_WBWDI(1.0),Selection of World Bank World Development Indicators (WB WDI) for Pacific Island Countries and Territories,I,A,Annual,GU,Guam,SL_AGR_EMPL_ZS,Employment in agriculture (% of total employment) (modeled ILO estimate),2021,,0.24,,,,,,,,,,,
DATAFLOW,SPC:DF_WBWDI(1.0),Selection of World Bank World Development Indicators (WB WDI) for Pacific Island Countries and Territories,I,A,Annual,GU,Guam,SL_AGR_EMPL_ZS,Employment in agriculture (% of total employment) (modeled ILO estimate),2022,,0.24,,,,,,,,,,,
DATAFLOW,SPC:DF_WBWDI(1.0),Selection of World Bank World Development Indicators (WB WDI) for Pacific Island Countries and Territories,I,A,Annual,KI,Kiribati,NV_AGR_TOTL_ZS,Agriculture value added (% of GDP),2016,,26.34,,,,,,,,,,,
DATAFLOW,SPC:DF_WBWDI(1.0),Selection of World Bank World Development Indicators (WB WDI) for Pacific Island Countries and Territories,I,A,Annual,KI,Kiribati,NV_AGR_TOTL_ZS,Agriculture value added (% of GDP),2017,,30.44,,,,,,,,,,,
DATAFLOW,SPC:DF_WBWDI(1.0),Selection of World Bank World Development Indicators (WB WDI) for Pacific Island Countries and Territories,I,A,Annual,KI,Kiribati,NV_AGR_TOTL_ZS,Agriculture value added (% of GDP),2018,,25.31,,,,,,,,,,,
DATAFLOW,SPC:DF_WBWDI(1.0),Selection of World Bank World Development Indicators (WB WDI) for Pacific Island Countries and Territories,I,A,Annual,KI,Kiribati,NV_AGR_TOTL_ZS,Agriculture value added (% of GDP),2019,,25.9,,,,,,,,,,,
DATAFLOW,SPC:DF_WBWDI(1.0),Selection of World Bank World Development Indicators (WB WDI) for Pacific Island Countries and Territories,I,A,Annual,KI,Kiribati,NV_AGR_TOTL_ZS,Agriculture value added (% of GDP),2020,,26.48,,,,,,,,,,,
DATAFLOW,SPC:DF_WBWDI(1.0),Selection of World Bank World Development Indicators (WB WDI) for Pacific Island Countries and Territories,I,A,Annual,KI,Kiribati,NV_AGR_TOTL_ZS,Agriculture value added (% of GDP),2021,,23.09,,,,,,,,,,,
DATAFLOW,SPC:DF_WBWDI(1.0),Selection of World Bank World Development Indicators (WB WDI) for Pacific Island Countries and Territories,I,A,Annual,PF,French Polynesia,SL_IND_EMPL_ZS,Employment in industry (% of total employment) (modeled ILO estimate),2016,,14.98,,,,,,,,,,,
DATAFLOW,SPC:DF_WBWDI(1.0),Selection of World Bank World Development Indicators (WB WDI) for Pacific Island Countries and Territories,I,A,Annual,PF,French Polynesia,SL_IND_EMPL_ZS,Employment in industry (% of total employment) (modeled ILO estimate),2017,,14.94,,,,,,,,,,,
DATAFLOW,SPC:DF_WBWDI(1.0),Selection of World Bank World Development Indicators (WB WDI) for Pacific Island Countries and Territories,I,A,Annual,PF,French Polynesia,SL_IND_EMPL_ZS,Employment in industry (% of total employment) (modeled ILO estimate),2018,,14.77,,,,,,,,,,,
DATAFLOW,SPC:DF_WBWDI(1.0),Selection of World Bank World Development Indicators (WB WDI) for Pacific Island Countries and Territories,I,A,Annual,PF,French Polynesia,SL_IND_EMPL_ZS,Employment in industry (% of total employment) (modeled ILO estimate),2019,,14.67,,,,,,,,,,,
DATAFLOW,SPC:DF_WBWDI(1.0),Selection of World Bank World Development Indicators (WB WDI) for Pacific Island Countries and Territories,I,A,Annual,PF,French Polynesia,SL_IND_EMPL_ZS,Employment in industry (% of total employment) (modeled ILO estimate),2020,,14.77,,,,,,,,,,,
DATAFLOW,SPC:DF_WBWDI(1.0),Selection of World Bank World Development Indicators (WB WDI) for Pacific Island Countries and Territories,I,A,Annual,PF,French Polynesia,SL_IND_EMPL_ZS,Employment in industry (% of total employment) (modeled ILO estimate),2021,,14.69,,,,,,,,,,,
DATAFLOW,SPC:DF_WBWDI(1.0),Selection of World Bank World Development Indicators (WB WDI) for Pacific Island Countries and Territories,I,A,Annual,PF,French Polynesia,SL_IND_EMPL_ZS,Employment in industry (% of total employment) (modeled ILO estimate),2022,,14.59,,,,,,,,,,,
DATAFLOW,SPC:DF_WBWDI(1.0),Selection of World Bank World Development Indicators (WB WDI) for Pacific Island Countries and Territories,I,A,Annual,PF,French Polynesia,SL_SRV_EMPL_ZS,Employment in services (% of total employment) (modeled ILO estimate),2016,,82.6,,,,,,,,,,,
DATAFLOW,SPC:DF_WBWDI(1.0),Selection of World Bank World Development Indicators (WB WDI) for Pacific Island Countries and Territories,I,A,Annual,PF,French Polynesia,SL_SRV_EMPL_ZS,Employment in services (% of total employment) (modeled ILO estimate),2017,,82.73,,,,,,,,,,,
DATAFLOW,SPC:DF_WBWDI(1.0),Selection of World Bank World Development Indicators (WB WDI) for Pacific Island Countries and Territories,I,A,Annual,PF,French Polynesia,SL_SRV_EMPL_ZS,Employment in services (% of total employment) (modeled ILO estimate),2018,,82.97,,,,,,,,,,,
DATAFLOW,SPC:DF_WBWDI(1.0),Selection of World Bank World Development Indicators (WB WDI) for Pacific Island Countries and Territories,I,A,Annual,PF,French Polynesia,SL_SRV_EMPL_ZS,Employment in services (% of total employment) (modeled ILO estimate),2019,,83.14,,,,,,,,,,,
DATAFLOW,SPC:DF_WBWDI(1.0),Selection of World Bank World Development Indicators (WB WDI) for Pacific Island Countries and Territories,I,A,Annual,PF,French Polynesia,SL_SRV_EMPL_ZS,Employment in services (% of total employment) (modeled ILO estimate),2020,,83.07,,,,,,,,,,,
DATAFLOW,SPC:DF_WBWDI(1.0),Selection of World Bank World Development Indicators (WB WDI) for Pacific Island Countries and Territories,I,A,Annual,PF,French Polynesia,SL_SRV_EMPL_ZS,Employment in services (% of total employment) (modeled ILO estimate),2021,,83.15,,,,,,,,,,,
DATAFLOW,SPC:DF_WBWDI(1.0),Selection of World Bank World Development Indicators (WB WDI) for Pacific Island Countries and Territories,I,A,Annual,PF,French Polynesia,SL_SRV_EMPL_ZS,Employment in services (% of total employment) (modeled ILO estimate),2022,,83.31,,,,,,,,,,,
DATAFLOW,SPC:DF_WBWDI(1.0),Selection of World Bank World Development Indicators (WB WDI) for Pacific Island Countries and Territories,I,A,Annual,SB,Solomon Islands,SL_AGR_EMPL_ZS,Employment in agriculture (% of total employment) (modeled ILO estimate),2016,,40,,,,,,,,,,,
DATAFLOW,SPC:DF_WBWDI(1.0),Selection of World Bank World Development Indicators (WB WDI) for Pacific Island Countries and Territories,I,A,Annual,SB,Solomon Islands,SL_AGR_EMPL_ZS,Employment in agriculture (% of total employment) (modeled ILO estimate),2017,,38.99,,,,,,,,,,,
DATAFLOW,SPC:DF_WBWDI(1.0),Selection of World Bank World Development Indicators (WB WDI) for Pacific Island Countries and Territories,I,A,Annual,SB,Solomon Islands,SL_AGR_EMPL_ZS,Employment in agriculture (% of total employment) (modeled ILO estimate),2018,,38.84,,,,,,,,,,,
DATAFLOW,SPC:DF_WBWDI(1.0),Selection of World Bank World Development Indicators (WB WDI) for Pacific Island Countries and Territories,I,A,Annual,SB,Solomon Islands,SL_AGR_EMPL_ZS,Employment in agriculture (% of total employment) (modeled ILO estimate),2019,,38.03,,,,,,,,,,,
DATAFLOW,SPC:DF_WBWDI(1.0),Selection of World Bank World Development Indicators (WB WDI) for Pacific Island Countries and Territories,I,A,Annual,SB,Solomon Islands,SL_AGR_EMPL_ZS,Employment in agriculture (% of total employment) (modeled ILO estimate),2020,,38.11,,,,,,,,,,,
DATAFLOW,SPC:DF_WBWDI(1.0),Selection of World Bank World Development Indicators (WB WDI) for Pacific Island Countries and Territories,I,A,Annual,SB,Solomon Islands,SL_AGR_EMPL_ZS,Employment in agriculture (% of total employment) (modeled ILO estimate),2021,,37.88,,,,,,,,,,,
DATAFLOW,SPC:DF_WBWDI(1.0),Selection of World Bank World Development Indicators (WB WDI) for Pacific Island Countries and Territories,I,A,Annual,SB,Solomon Islands,SL_AGR_EMPL_ZS,Employment in agriculture (% of total employment) (modeled ILO estimate),2022,,37.29,,,,,,,,,,,
DATAFLOW,SPC:DF_WBWDI(1.0),Selection of World Bank World Development Indicators (WB WDI) for Pacific Island Countries and Territories,I,A,Annual,SB,Solomon Islands,SL_IND_EMPL_ZS,Employment in industry (% of total employment) (modeled ILO estimate),2016,,10.08,,,,,,,,,,,
DATAFLOW,SPC:DF_WBWDI(1.0),Selection of World Bank World Development Indicators (WB WDI) for Pacific Island Countries and Territories,I,A,Annual,SB,Solomon Islands,SL_IND_EMPL_ZS,Employment in industry (% of total employment) (modeled ILO estimate),2017,,10.45,,,,,,,,,,,
DATAFLOW,SPC:DF_WBWDI(1.0),Selection of World Bank World Development Indicators (WB WDI) for Pacific Island Countries and Territories,I,A,Annual,SB,Solomon Islands,SL_IND_EMPL_ZS,Employment in industry (% of total employment) (modeled ILO estimate),2018,,10.8,,,,,,,,,,,
DATAFLOW,SPC:DF_WBWDI(1.0),Selection of World Bank World Development Indicators (WB WDI) for Pacific Island Countries and Territories,I,A,Annual,SB,Solomon Islands,SL_IND_EMPL_ZS,Employment in industry (% of total employment) (modeled ILO estimate),2019,,11.11,,,,,,,,,,,
DATAFLOW,SPC:DF_WBWDI(1.0),Selection of World Bank World Development Indicators (WB WDI) for Pacific Island Countries and Territories,I,A,Annual,SB,Solomon Islands,SL_IND_EMPL_ZS,Employment in industry (% of total employment) (modeled ILO estimate),2020,,11.25,,,,,,,,,,,
DATAFLOW,SPC:DF_WBWDI(1.0),Selection of World Bank World Development Indicators (WB WDI) for Pacific Island Countries and Territories,I,A,Annual,SB,Solomon Islands,SL_IND_EMPL_ZS,Employment in industry (% of total employment) (modeled ILO estimate),2021,,11.39,,,,,,,,,,,
DATAFLOW,SPC:DF_WBWDI(1.0),Selection of World Bank World Development Indicators (WB WDI) for Pacific Island Countries and Territories,I,A,Annual,SB,Solomon Islands,SL_IND_EMPL_ZS,Employment in industry (% of total employment) (modeled ILO estimate),2022,,11.4,,,,,,,,,,,
DATAFLOW,SPC:DF_WBWDI(1.0),Selection of World Bank World Development Indicators (WB WDI) for Pacific Island Countries and Territories,I,A,Annual,TO,Tonga,SL_AGR_EMPL_ZS,Employment in agriculture (% of total employment) (modeled ILO estimate),2016,,31.16,,,,,,,,,,,
DATAFLOW,SPC:DF_WBWDI(1.0),Selection of World Bank World Development Indicators (WB WDI) for Pacific Island Countries and Territories,I,A,Annual,TO,Tonga,SL_AGR_EMPL_ZS,Employment in agriculture (% of total employment) (modeled ILO estimate),2017,,31.21,,,,,,,,,,,
DATAFLOW,SPC:DF_WBWDI(1.0),Selection of World Bank World Development Indicators (WB WDI) for Pacific Island Countries and Territories,I,A,Annual,TO,Tonga,SL_AGR_EMPL_ZS,Employment in agriculture (% of total employment) (modeled ILO estimate),2018,,31.09,,,,,,,,,,,
DATAFLOW,SPC:DF_WBWDI(1.0),Selection of World Bank World Development Indicators (WB WDI) for Pacific Island Countries and Territories,I,A,Annual,TO,Tonga,SL_AGR_EMPL_ZS,Employment in agriculture (% of total employment) (modeled ILO estimate),2019,,30.05,,,,,,,,,,,
DATAFLOW,SPC:DF_WBWDI(1.0),Selection of World Bank World Development Indicators (WB WDI) for Pacific Island Countries and Territories,I,A,Annual,TO,Tonga,SL_AGR_EMPL_ZS,Employment in agriculture (% of total employment) (modeled ILO estimate),2020,,28.75,,,,,,,,,,,
DATAFLOW,SPC:DF_WBWDI(1.0),Selection of World Bank World Development Indicators (WB WDI) for Pacific Island Countries and Territories,I,A,Annual,TO,Tonga,SL_AGR_EMPL_ZS,Employment in agriculture (% of total employment) (modeled ILO estimate),2021,,26.72,,,,,,,,,,,
DATAFLOW,SPC:DF_WBWDI(1.0),Selection of World Bank World Development Indicators (WB WDI) for Pacific Island Countries and Territories,I,A,Annual,TO,Tonga,SL_AGR_EMPL_ZS,Employment in agriculture (% of total employment) (modeled ILO estimate),2022,,26.94,,,,,,,,,,,
DATAFLOW,SPC:DF_WBWDI(1.0),Selection of World Bank World Development Indicators (WB WDI) for Pacific Island Countries and Territories,I,A,Annual,FJ,Fiji,SL_AGR_EMPL_ZS,Employment in agriculture (% of total employment) (modeled ILO estimate),2016,,30.61,,,,,,,,,,,
DATAFLOW,SPC:DF_WBWDI(1.0),Selection of World Bank World Development Indicators (WB WDI) for Pacific Island Countries and Territories,I,A,Annual,FJ,Fiji,SL_AGR_EMPL_ZS,Employment in agriculture (% of total employment) (modeled ILO estimate),2017,,29.99,,,,,,,,,,,
DATAFLOW,SPC:DF_WBWDI(1.0),Selection of World Bank World Development Indicators (WB WDI) for Pacific Island Countries and Territories,I,A,Annual,FJ,Fiji,SL_AGR_EMPL_ZS,Employment in agriculture (% of total employment) (modeled ILO estimate),2018,,29.52,,,,,,,,,,,
DATAFLOW,SPC:DF_WBWDI(1.0),Selection of World Bank World Development Indicators (WB WDI) for Pacific Island Countries and Territories,I,A,Annual,FJ,Fiji,SL_AGR_EMPL_ZS,Employment in agriculture (% of total employment) (modeled ILO estimate),2019,,29.35,,,,,,,,,,,
DATAFLOW,SPC:DF_WBWDI(1.0),Selection of World Bank World Development Indicators (WB WDI) for Pacific Island Countries and Territories,I,A,Annual,FJ,Fiji,SL_AGR_EMPL_ZS,Employment in agriculture (% of total employment) (modeled ILO estimate),2020,,29.67,,,,,,,,,,,
DATAFLOW,SPC:DF_WBWDI(1.0),Selection of World Bank World Development Indicators (WB WDI) for Pacific Island Countries and Territories,I,A,Annual,FJ,Fiji,SL_AGR_EMPL_ZS,Employment in agriculture (% of total employment) (modeled ILO estimate),2021,,29.4,,,,,,,,,,,
DATAFLOW,SPC:DF_WBWDI(1.0),Selection of World Bank World Development Indicators (WB WDI) for Pacific Island Countries and Territories,I,A,Annual,FJ,Fiji,SL_AGR_EMPL_ZS,Employment in agriculture (% of total employment) (modeled ILO estimate),2022,,28.8,,,,,,,,,,,
DATAFLOW,SPC:DF_WBWDI(1.0),Selection of World Bank World Development Indicators (WB WDI) for Pacific Island Countries and Territories,I,A,Annual,NC,New Caledonia,NV_AGR_TOTL_ZS,Agriculture value added (% of GDP),2016,,1.93,,,,,,,,,,,
DATAFLOW,SPC:DF_WBWDI(1.0),Selection of World Bank World Development Indicators (WB WDI) for Pacific Island Countries and Territories,I,A,Annual,NC,New Caledonia,NV_AGR_TOTL_ZS,Agriculture value added (% of GDP),2017,,2.01,,,,,,,,,,,
DATAFLOW,SPC:DF_WBWDI(1.0),Selection of World Bank World Development Indicators (WB WDI) for Pacific Island Countries and Territories,I,A,Annual,NC,New Caledonia,NV_AGR_TOTL_ZS,Agriculture value added (% of GDP),2019,,1.79,,,,,,,,,,,
DATAFLOW,SPC:DF_WBWDI(1.0),Selection of World Bank World Development Indicators (WB WDI) for Pacific Island Countries and Territories,I,A,Annual,PG,Papua New Guinea,SL_IND_EMPL_ZS,Employment in industry (% of total employment) (modeled ILO estimate),2016,,9.67,,,,,,,,,,,
DATAFLOW,SPC:DF_WBWDI(1.0),Selection of World Bank World Development Indicators (WB WDI) for Pacific Island Countries and Territories,I,A,Annual,PG,Papua New Guinea,SL_IND_EMPL_ZS,Employment in industry (% of total employment) (modeled ILO estimate),2017,,10.04,,,,,,,,,,,
DATAFLOW,SPC:DF_WBWDI(1.0),Selection of World Bank World Development Indicators (WB WDI) for Pacific Island Countries and Territories,I,A,Annual,PG,Papua New Guinea,SL_IND_EMPL_ZS,Employment in industry (% of total employment) (modeled ILO estimate),2018,,10.44,,,,,,,,,,,
DATAFLOW,SPC:DF_WBWDI(1.0),Selection of World Bank World Development Indicators (WB WDI) for Pacific Island Countries and Territories,I,A,Annual,PG,Papua New Guinea,SL_IND_EMPL_ZS,Employment in industry (% of total employment) (modeled ILO estimate),2019,,10.76,,,,,,,,,,,
DATAFLOW,SPC:DF_WBWDI(1.0),Selection of World Bank World Development Indicators (WB WDI) for Pacific Island Countries and Territories,I,A,Annual,PG,Papua New Guinea,SL_IND_EMPL_ZS,Employment in industry (% of total employment) (modeled ILO estimate),2020,,11,,,,,,,,,,,
DATAFLOW,SPC:DF_WBWDI(1.0),Selection of World Bank World Development Indicators (WB WDI) for Pacific Island Countries and Territories,I,A,Annual,PG,Papua New Guinea,SL_IND_EMPL_ZS,Employment in industry (% of total employment) (modeled ILO estimate),2021,,11.36,,,,,,,,,,,
DATAFLOW,SPC:DF_WBWDI(1.0),Selection of World Bank World Development Indicators (WB WDI) for Pacific Island Countries and Territories,I,A,Annual,PG,Papua New Guinea,SL_IND_EMPL_ZS,Employment in industry (% of total employment) (modeled ILO estimate),2022,,11.51,,,,,,,,,,,
